seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr10	124906452	124906541	90	*	X01185	3167	124907638	124910188	2551	+	1096	upstream	1096	HMX2
chr10	124907202	124907240	39	*	X01186	3167	124907638	124910188	2551	+	397	upstream	397	HMX2
chr10	125425141	125425275	135	*	X01191	2849	125425871	125456913	31043	+	595	upstream	595	GPR26
chr10	125425141	125425275	135	*	X01192	2849	125425871	125456913	31043	+	595	upstream	595	GPR26
chr10	125425306	125425639	334	*	X01193	2849	125425871	125456913	31043	+	231	upstream	231	GPR26
chr10	125425959	125426040	82	*	X01194	2849	125425871	125456913	31043	+	0	inside	87	GPR26
chr10	125425306	125425686	381	*	X01195	2849	125425871	125456913	31043	+	184	upstream	184	GPR26
chr10	125425891	125426040	150	*	X01196	2849	125425871	125456913	31043	+	0	inside	19	GPR26
chr10	126138742	126138857	116	*	X01213	390010	126135998	126138550	2553	-	191	upstream	191	NKX1-2
chr10	128994198	128994332	135	*	X01219	642938	128933690	128994422	60733	-	0	inside	89	INSYN2A
chr10	129535284	129535406	123	*	X01222	399823	129535538	129539450	3913	+	131	upstream	131	FOXI2
chr10	131761889	131761960	72	*	X01236	253738	131633496	131762091	128596	-	0	inside	130	EBF3
chr10	131762921	131763190	270	*	X01237	253738	131633496	131762091	128596	-	829	upstream	829	EBF3
chr10	133795092	133795174	83	*	X01245	664	133781204	133795435	14232	-	0	inside	260	BNIP3
chr10	133796381	133796456	76	*	X01246	664	133781204	133795435	14232	-	945	upstream	945	BNIP3
chr10	133795808	133796456	649	*	X01247	664	133781204	133795435	14232	-	372	upstream	372	BNIP3
chr10	133998691	133998825	135	*	X01256	10570	134000414	134019280	18867	+	1588	upstream	1588	DPYSL4
chr10	133998691	133998825	135	*	X01257	10570	134000414	134019280	18867	+	1588	upstream	1588	DPYSL4
chr10	133999335	133999380	46	*	X01258	10570	134000414	134019280	18867	+	1033	upstream	1033	DPYSL4
chr10	133999231	133999380	150	*	X01259	10570	134000414	134019280	18867	+	1033	upstream	1033	DPYSL4
chr10	133999486	133999490	5	*	X01260	10570	134000414	134019280	18867	+	923	upstream	923	DPYSL4
chr10	133999486	133999605	120	*	X01261	10570	134000414	134019280	18867	+	808	upstream	808	DPYSL4
chr10	134000071	134000205	135	*	X01262	10570	134000414	134019280	18867	+	208	upstream	208	DPYSL4
chr10	134000266	134000294	29	*	X01263	10570	134000414	134019280	18867	+	119	upstream	119	DPYSL4
chr10	134599108	134599242	135	*	X01285	84504	134598320	134599537	1218	-	0	inside	294	NKX6-2
chr10	134599695	134599707	13	*	X01286	84504	134598320	134599537	1218	-	157	upstream	157	NKX6-2
chr10	134600053	134600352	300	*	X01287	84504	134598320	134599537	1218	-	515	upstream	515	NKX6-2
chr10	134600053	134600352	300	*	X01288	84504	134598320	134599537	1218	-	515	upstream	515	NKX6-2
chr10	134600428	134600577	150	*	X01289	84504	134598320	134599537	1218	-	890	upstream	890	NKX6-2
chr10	134600428	134600577	150	*	X01290	84504	134598320	134599537	1218	-	890	upstream	890	NKX6-2
chr10	134600728	134600796	69	*	X01291	84504	134598320	134599537	1218	-	1190	upstream	1190	NKX6-2
chr10	134600843	134600862	20	*	X01292	84504	134598320	134599537	1218	-	1305	upstream	1305	NKX6-2
chr10	134600728	134600862	135	*	X01293	84504	134598320	134599537	1218	-	1190	upstream	1190	NKX6-2
chr10	134601422	134601807	386	*	X01294	84504	134598320	134599537	1218	-	1884	upstream	1884	NKX6-2
chr10	134601013	134601201	189	*	X01295	84504	134598320	134599537	1218	-	1475	upstream	1475	NKX6-2
chr10	134601013	134601807	795	*	X01296	84504	134598320	134599537	1218	-	1475	upstream	1475	NKX6-2
chr10	135042774	135042878	105	*	X01315	8433	135043778	135045062	1285	+	899	upstream	899	UTF1
chr10	135042774	135042878	105	*	X01316	8433	135043778	135045062	1285	+	899	upstream	899	UTF1
chr10	135043314	135043553	240	*	X01317	8433	135043778	135045062	1285	+	224	upstream	224	UTF1
chr10	135043599	135043647	49	*	X01318	8433	135043778	135045062	1285	+	130	upstream	130	UTF1
chr10	135049490	135049553	64	*	X01321	27287	135051408	135055433	4026	+	1854	upstream	1854	VENTX
chr10	135048894	135049553	660	*	X01322	27287	135051408	135055433	4026	+	1854	upstream	1854	VENTX
chr10	135051084	135051102	19	*	X01323	27287	135051408	135055433	4026	+	305	upstream	305	VENTX
chr10	135051084	135051218	135	*	X01324	27287	135051408	135055433	4026	+	189	upstream	189	VENTX
chr10	135051639	135051803	165	*	X01325	27287	135051408	135055433	4026	+	0	inside	230	VENTX
chr10	135150425	135150529	105	*	X01348	50632	135138928	135150475	11548	-	0	overlapStart	0	CALY
chr10	135191241	135191375	135	*	X01350	196743	135192741	135205198	12458	+	1365	upstream	1365	PAOX
chr10	135191241	135191375	135	*	X01351	196743	135192741	135205198	12458	+	1365	upstream	1365	PAOX
chr10	135191436	135191600	165	*	X01352	196743	135192741	135205198	12458	+	1140	upstream	1140	PAOX
chr10	135191436	135191600	165	*	X01353	196743	135192741	135205198	12458	+	1140	upstream	1140	PAOX
chr11	287128	287271	144	*	X01354	80162	289138	295688	6551	+	1866	upstream	1866	PGGHG
chr11	287973	288261	289	*	X01355	80162	289138	295688	6551	+	876	upstream	876	PGGHG
chr11	287317	287321	5	*	X01356	80162	289138	295688	6551	+	1816	upstream	1816	PGGHG
chr11	287718	288261	544	*	X01357	80162	289138	295688	6551	+	876	upstream	876	PGGHG
chr11	288292	288441	150	*	X01358	80162	289138	295688	6551	+	696	upstream	696	PGGHG
chr11	288292	288441	150	*	X01359	80162	289138	295688	6551	+	696	upstream	696	PGGHG
chr11	288517	288636	120	*	X01360	80162	289138	295688	6551	+	501	upstream	501	PGGHG
chr11	626546	626785	240	*	X01366	53841	616565	626078	9514	-	467	upstream	467	CDHR5
chr11	627601	627640	40	*	X01367	53841	616565	626078	9514	-	1522	upstream	1522	CDHR5
chr11	627601	627640	40	*	X01367	6343	626313	627173	861	-	427	upstream	427	SCT
chr11	636551	636714	164	*	X01368	1815	637305	640705	3401	+	590	upstream	590	DRD4
chr11	636778	637030	253	*	X01369	1815	637305	640705	3401	+	274	upstream	274	DRD4
chr11	636551	637030	480	*	X01370	1815	637305	640705	3401	+	274	upstream	274	DRD4
chr11	637393	637510	118	*	X01371	1815	637305	640705	3401	+	0	inside	87	DRD4
chr11	637166	637510	345	*	X01372	1815	637305	640705	3401	+	0	overlapStart	0	DRD4
chr11	831121	831269	149	*	X01383	977	832952	838835	5884	+	1682	upstream	1682	CD151
chr11	831015	831269	255	*	X01384	977	832952	838835	5884	+	1682	upstream	1682	CD151
chr11	831555	831597	43	*	X01385	977	832952	838835	5884	+	1354	upstream	1354	CD151
chr11	831555	831674	120	*	X01386	977	832952	838835	5884	+	1277	upstream	1277	CD151
chr11	1591967	1592176	210	*	X01403	338651	1593971	1620414	26444	+	1794	upstream	1794	KRTAP5-AS1
chr11	1592537	1592701	165	*	X01404	338651	1593971	1620414	26444	+	1269	upstream	1269	KRTAP5-AS1
chr11	1592852	1592908	57	*	X01405	338651	1593971	1620414	26444	+	1062	upstream	1062	KRTAP5-AS1
chr11	1592852	1592908	57	*	X01405	1850	1575281	1593150	17870	-	0	inside	241	DUSP8
chr11	1594377	1594621	245	*	X01406	1850	1575281	1593150	17870	-	1226	upstream	1226	DUSP8
chr11	1594307	1594621	315	*	X01407	1850	1575281	1593150	17870	-	1156	upstream	1156	DUSP8
chr11	1594697	1594846	150	*	X01408	1850	1575281	1593150	17870	-	1546	upstream	1546	DUSP8
chr11	1594697	1594846	150	*	X01409	1850	1575281	1593150	17870	-	1546	upstream	1546	DUSP8
chr11	1594868	1595347	480	*	X01410	1850	1575281	1593150	17870	-	1717	upstream	1717	DUSP8
chr11	1594868	1595347	480	*	X01411	1850	1575281	1593150	17870	-	1717	upstream	1717	DUSP8
chr11	2156738	2156787	50	*	X01419	619552	2155364	2155439	76	-	1298	upstream	1298	MIR483
chr11	2159649	2159966	318	*	X01425	51214	2161758	2169896	8139	+	1791	upstream	1791	IGF2-AS
chr11	2159573	2160653	1081	*	X01426	51214	2161758	2169896	8139	+	1104	upstream	1104	IGF2-AS
chr11	2161217	2161222	6	*	X01427	51214	2161758	2169896	8139	+	535	upstream	535	IGF2-AS
chr11	2170896	2170974	79	*	X01430	3481	2150342	2170833	20492	-	62	upstream	62	IGF2
chr11	2170896	2171135	240	*	X01431	3481	2150342	2170833	20492	-	62	upstream	62	IGF2
chr11	2292710	2292741	32	*	X01438	430	2289728	2292182	2455	-	527	upstream	527	ASCL2
chr11	2292562	2292741	180	*	X01439	430	2289728	2292182	2455	-	379	upstream	379	ASCL2
chr11	2293957	2294121	165	*	X01440	430	2289728	2292182	2455	-	1774	upstream	1774	ASCL2
chr11	2293957	2294121	165	*	X01441	430	2289728	2292182	2455	-	1774	upstream	1774	ASCL2
chr11	2464785	2464869	85	*	X01442	3784	2466221	2870340	404120	+	1351	upstream	1351	KCNQ1
chr11	2464785	2465054	270	*	X01443	3784	2466221	2870340	404120	+	1166	upstream	1166	KCNQ1
chr11	2465700	2465782	83	*	X01444	3784	2466221	2870340	404120	+	438	upstream	438	KCNQ1
chr11	2906718	2906897	180	*	X01535	1028	2904448	2906995	2548	-	0	inside	97	CDKN1C
chr11	2907708	2907827	120	*	X01536	1028	2904448	2906995	2548	-	712	upstream	712	CDKN1C
chr11	2908293	2908622	330	*	X01537	1028	2904448	2906995	2548	-	1297	upstream	1297	CDKN1C
chr11	2950435	2950569	135	*	X01541	7262	2949503	2950650	1148	-	0	inside	80	PHLDA2
chr11	2950435	2950569	135	*	X01542	7262	2949503	2950650	1148	-	0	inside	80	PHLDA2
chr11	2951490	2951493	4	*	X01543	7262	2949503	2950650	1148	-	839	upstream	839	PHLDA2
chr11	2951490	2951789	300	*	X01544	7262	2949503	2950650	1148	-	839	upstream	839	PHLDA2
chr11	6280078	6280242	165	*	X01559	887	6280904	6293357	12454	+	661	upstream	661	CCKBR
chr11	6280078	6280242	165	*	X01560	887	6280904	6293357	12454	+	661	upstream	661	CCKBR
chr11	6280783	6281262	480	*	X01561	887	6280904	6293357	12454	+	0	overlapStart	0	CCKBR
chr11	6677977	6678141	165	*	X01574	8642	6642558	6677074	34517	-	902	upstream	902	DCHS1
chr11	6677977	6678141	165	*	X01575	8642	6642558	6677074	34517	-	902	upstream	902	DCHS1
chr11	6678262	6678486	225	*	X01576	8642	6642558	6677074	34517	-	1187	upstream	1187	DCHS1
chr11	6678262	6678486	225	*	X01577	8642	6642558	6677074	34517	-	1187	upstream	1187	DCHS1
chr11	8039863	8039997	135	*	X01586	7275	8040791	8127654	86864	+	793	upstream	793	TUB
chr11	8040193	8040477	285	*	X01587	7275	8040791	8127654	86864	+	313	upstream	313	TUB
chr11	8040988	8041122	135	*	X01588	7275	8040791	8127654	86864	+	0	inside	196	TUB
chr11	8290639	8290878	240	*	X01598	4004	8245851	8290182	44332	-	456	upstream	456	LMO1
chr11	8930933	8931067	135	*	X01600	56672	8932701	8941626	8926	+	1633	upstream	1633	AKIP1
chr11	9026275	9026352	78	*	X01602	56675	9002123	9025596	23474	-	678	upstream	678	NRIP3
chr11	9027193	9027312	120	*	X01603	56675	9002123	9025596	23474	-	1596	upstream	1596	NRIP3
chr11	9113578	9113727	150	*	X01604	100847015	9111859	9111926	68	-	1651	upstream	1651	MIR5691
chr11	9113578	9113727	150	*	X01604	57758	9041047	9113150	72104	-	427	upstream	427	SCUBE2
chr11	10316972	10317055	84	*	X01605	81846	9800214	10315754	515541	-	1217	upstream	1217	SBF2
chr11	10326782	10326946	165	*	X01606	133	10326642	10328923	2282	+	0	inside	139	ADM
chr11	11644947	11645111	165	*	X01613	374378	11292421	11643561	351141	-	1385	upstream	1385	GALNT18
chr11	13030877	13030927	51	*	X01618	644943	13030970	13033653	2684	+	42	upstream	42	RASSF10
chr11	13030988	13031092	105	*	X01619	644943	13030970	13033653	2684	+	0	inside	17	RASSF10
chr11	13983046	13983210	165	*	X01632	10418	13984184	14289679	305496	+	973	upstream	973	SPON1
chr11	14666702	14666836	135	*	X01636	5682	14515188	14665180	149993	-	1521	upstream	1521	PSMA1
chr11	14993695	14994189	495	*	X01638	796	14988215	14993832	5618	-	0	overlapStart	0	CALCA
chr11	14995660	14995884	225	*	X01639	796	14988215	14993832	5618	-	1827	upstream	1827	CALCA
chr11	15093904	15094083	180	*	X01640	797	15095146	15103888	8743	+	1062	upstream	1062	CALCB
chr11	15094189	15094488	300	*	X01641	797	15095146	15103888	8743	+	657	upstream	657	CALCB
chr11	17497962	17498171	210	*	X01678	6833	17414432	17498449	84018	-	0	inside	277	ABCC8
chr11	17498307	17498379	73	*	X01679	6833	17414432	17498449	84018	-	0	inside	69	ABCC8
chr11	17498607	17499011	405	*	X01680	6833	17414432	17498449	84018	-	157	upstream	157	ABCC8
chr11	17498607	17499011	405	*	X01681	6833	17414432	17498449	84018	-	157	upstream	157	ABCC8
chr11	17741147	17741296	150	*	X01692	4654	17741110	17743678	2569	+	0	inside	36	MYOD1
chr11	17755742	17755781	40	*	X01695	3746	17757495	17804602	47108	+	1713	upstream	1713	KCNC1
chr11	17755742	17755876	135	*	X01696	3746	17757495	17804602	47108	+	1618	upstream	1618	KCNC1
chr11	17755997	17756168	172	*	X01697	3746	17757495	17804602	47108	+	1326	upstream	1326	KCNC1
chr11	17756807	17756986	180	*	X01698	3746	17757495	17804602	47108	+	508	upstream	508	KCNC1
chr11	17757545	17757631	87	*	X01699	3746	17757495	17804602	47108	+	0	inside	49	KCNC1
chr11	17757407	17757631	225	*	X01700	3746	17757495	17804602	47108	+	0	overlapStart	0	KCNC1
chr11	19264201	19264365	165	*	X01720	79733	19245610	19263202	17593	-	998	upstream	998	E2F8
chr11	19736050	19736095	46	*	X01727	100126784	19732480	19736218	3739	-	0	inside	122	NAV2-AS6
chr11	19736211	19736349	139	*	X01728	100126784	19732480	19736218	3739	-	0	overlapStart	0	NAV2-AS6
chr11	19736050	19736349	300	*	X01729	100126784	19732480	19736218	3739	-	0	overlapStart	0	NAV2-AS6
chr11	19736538	19736634	97	*	X01730	100126784	19732480	19736218	3739	-	319	upstream	319	NAV2-AS6
chr11	19736485	19736634	150	*	X01731	100126784	19732480	19736218	3739	-	266	upstream	266	NAV2-AS6
chr11	19736980	19737114	135	*	X01732	100126784	19732480	19736218	3739	-	761	upstream	761	NAV2-AS6
chr11	19736980	19737114	135	*	X01733	100126784	19732480	19736218	3739	-	761	upstream	761	NAV2-AS6
chr11	20181660	20181989	330	*	X01744	120237	20177760	20181870	4111	-	0	overlapStart	0	DBX1
chr11	20619386	20619490	105	*	X01757	9152	20620946	20676610	55665	+	1455	upstream	1455	SLC6A5
chr11	20689872	20689991	120	*	X01766	4745	20691117	21597229	906113	+	1125	upstream	1125	NELL1
chr11	20691175	20691176	2	*	X01767	4745	20691117	21597229	906113	+	0	inside	57	NELL1
chr11	22688296	22688475	180	*	X01774	2620	22688160	22834547	146388	+	0	inside	135	GAS2
chr11	27015883	27016024	142	*	X01778	387758	27015628	27018632	3005	+	0	inside	254	FIBIN
chr11	27743600	27743636	37	*	X01788	627	27676442	27743605	67164	-	0	overlapStart	0	BDNF
chr11	27743600	27743734	135	*	X01789	627	27676442	27743605	67164	-	0	overlapStart	0	BDNF
chr11	27743780	27743899	120	*	X01790	627	27676442	27743605	67164	-	174	upstream	174	BDNF
chr11	27744080	27744178	99	*	X01791	627	27676442	27743605	67164	-	474	upstream	474	BDNF
chr11	27744505	27744574	70	*	X01792	627	27676442	27743605	67164	-	899	upstream	899	BDNF
chr11	30038180	30038464	285	*	X01798	3739	30031288	30038577	7290	-	0	inside	112	KCNA4
chr11	30038664	30038734	71	*	X01799	3739	30031288	30038577	7290	-	86	upstream	86	KCNA4
chr11	30038825	30039394	570	*	X01800	3739	30031288	30038577	7290	-	247	upstream	247	KCNA4
chr11	30039515	30039649	135	*	X01801	3739	30031288	30038577	7290	-	937	upstream	937	KCNA4
chr11	31837022	31837171	150	*	X01839	440034	31838114	31908587	70474	+	942	upstream	942	PAX6-AS1
chr11	31837022	31837171	150	*	X01839	5954	31838114	32127272	289159	+	942	upstream	942	RCN1
chr11	31837442	31837576	135	*	X01840	440034	31838114	31908587	70474	+	537	upstream	537	PAX6-AS1
chr11	31837442	31837576	135	*	X01840	5954	31838114	32127272	289159	+	537	upstream	537	RCN1
chr11	31838327	31838506	180	*	X01841	440034	31838114	31908587	70474	+	0	inside	212	PAX6-AS1
chr11	31838327	31838506	180	*	X01841	5954	31838114	32127272	289159	+	0	inside	212	RCN1
chr11	31839257	31839466	210	*	X01843	5080	31806340	31839509	33170	-	0	inside	42	PAX6
chr11	31840277	31840396	120	*	X01844	5080	31806340	31839509	33170	-	767	upstream	767	PAX6
chr11	31840517	31840771	255	*	X01845	5080	31806340	31839509	33170	-	1007	upstream	1007	PAX6
chr11	31840907	31840928	22	*	X01846	5080	31806340	31839509	33170	-	1397	upstream	1397	PAX6
chr11	31841007	31841071	65	*	X01847	5080	31806340	31839509	33170	-	1497	upstream	1497	PAX6
chr11	32455238	32455372	135	*	X01871	51352	32457285	32461620	4336	+	1912	upstream	1912	WT1-AS
chr11	32457065	32457337	273	*	X01872	51352	32457285	32461620	4336	+	0	overlapStart	0	WT1-AS
chr11	32457065	32457337	273	*	X01872	7490	32409322	32457081	47760	-	0	overlapStart	0	WT1
chr11	32457413	32457772	360	*	X01873	51352	32457285	32461620	4336	+	0	inside	127	WT1-AS
chr11	32457413	32457772	360	*	X01873	7490	32409322	32457081	47760	-	331	upstream	331	WT1
chr11	32457938	32458087	150	*	X01874	7490	32409322	32457081	47760	-	856	upstream	856	WT1
chr11	35160450	35160689	240	*	X01890	960	35160417	35253949	93533	+	0	inside	32	CD44
chr11	35441738	35441870	133	*	X01894	6506	35272752	35441610	168859	-	127	upstream	127	SLC1A2
chr11	35638634	35638738	105	*	X01895	24147	35639735	35642421	2687	+	996	upstream	996	FJX1
chr11	43579297	43579499	203	*	X01921	100313777	43581206	43581303	98	+	1706	upstream	1706	MIR670
chr11	43601991	43602156	166	*	X01930	406918	43602944	43603033	90	+	787	upstream	787	MIR129-2
chr11	43602826	43602921	96	*	X01931	406918	43602944	43603033	90	+	22	upstream	22	MIR129-2
chr11	43963448	43963714	267	*	X01937	387763	43964106	43965433	1328	+	391	upstream	391	C11orf96
chr11	43963448	43963747	300	*	X01938	387763	43964106	43965433	1328	+	358	upstream	358	C11orf96
chr11	43963778	43963927	150	*	X01939	387763	43964106	43965433	1328	+	178	upstream	178	C11orf96
chr11	43963973	43964164	192	*	X01940	387763	43964106	43965433	1328	+	0	overlapStart	0	C11orf96
chr11	44331324	44331418	95	*	X01952	60529	44282278	44331716	49439	-	0	inside	297	ALX4
chr11	44331599	44331729	131	*	X01953	60529	44282278	44331716	49439	-	0	overlapStart	0	ALX4
chr11	44332139	44332273	135	*	X01954	60529	44282278	44331716	49439	-	422	upstream	422	ALX4
chr11	44332754	44332888	135	*	X01955	60529	44282278	44331716	49439	-	1037	upstream	1037	ALX4
chr11	45686988	45687102	115	*	X01988	8534	45669239	45687206	17968	-	0	inside	103	CHST1
chr11	45793049	45793213	165	*	X01989	374387	45792983	45793909	927	+	0	inside	65	LINC02716
chr11	45824594	45824637	44	*	X01990	55343	45825623	45834567	8945	+	985	upstream	985	SLC35C1
chr11	45824594	45824728	135	*	X01991	55343	45825623	45834567	8945	+	894	upstream	894	SLC35C1
chr11	45867002	45867091	90	*	X01992	1408	45868669	45904799	36131	+	1577	upstream	1577	CRY2
chr11	46352962	46353156	195	*	X01998	8525	46354455	46402104	47650	+	1298	upstream	1298	DGKZ
chr11	46352962	46353156	195	*	X01999	8525	46354455	46402104	47650	+	1298	upstream	1298	DGKZ
chr11	46354177	46354506	330	*	X02000	8525	46354455	46402104	47650	+	0	overlapStart	0	DGKZ
chr11	46409868	46409889	22	*	X02004	1132	46406640	46408107	1468	-	1760	upstream	1760	CHRM4
chr11	46409785	46409889	105	*	X02005	1132	46406640	46408107	1468	-	1677	upstream	1677	CHRM4
chr11	47615788	47615999	212	*	X02016	114900	47611216	47615961	4746	-	0	overlapStart	0	C1QTNF4
chr11	48001423	48001557	135	*	X02017	5795	48002110	48192394	190285	+	552	upstream	552	PTPRJ
chr11	48001573	48001722	150	*	X02018	5795	48002110	48192394	190285	+	387	upstream	387	PTPRJ
chr11	48001813	48001860	48	*	X02019	5795	48002110	48192394	190285	+	249	upstream	249	PTPRJ
chr11	56947349	56947513	165	*	X02020	219527	56949221	56959188	9968	+	1707	upstream	1707	LRRC55
chr11	56948403	56948563	161	*	X02021	219527	56949221	56959188	9968	+	657	upstream	657	LRRC55
chr11	56948029	56948563	535	*	X02022	219527	56949221	56959188	9968	+	657	upstream	657	LRRC55
chr11	56947574	56947937	364	*	X02023	219527	56949221	56959188	9968	+	1283	upstream	1283	LRRC55
chr11	57226111	57226500	390	*	X02026	349667	57228339	57244384	16046	+	1838	upstream	1838	RTN4RL2
chr11	57226531	57226680	150	*	X02027	349667	57228339	57244384	16046	+	1658	upstream	1658	RTN4RL2
chr11	57227641	57227747	107	*	X02028	349667	57228339	57244384	16046	+	591	upstream	591	RTN4RL2
chr11	57227641	57227880	240	*	X02029	349667	57228339	57244384	16046	+	458	upstream	458	RTN4RL2
chr11	58874855	58874974	120	*	X02042	374393	58874658	58894888	20231	+	0	inside	196	FAM111B
chr11	61274865	61274984	120	*	X02061	100616470	61276068	61276129	62	+	1083	upstream	1083	MIR4488
